19642958|H2C 1C1|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C1|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56540377|-73.66222555
19652987|H2C 1C2|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56831723|-73.66064431
19652987|H2C 1C2|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5654242|-73.66230899
19652987|H2C 1C2|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56641417|-73.66176546
19652987|H2C 1C2|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56737461|-73.66121251
19652987|H2C 1C2|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56785557|-73.66092563
19678838|H2C 1C3|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C3|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56639039|-73.66168369
19652445|H2C 1C4|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C4|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56735166|-73.66113032
19641850|H2C 1C5|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C5|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56783124|-73.66084546
19612900|H2C 1C6|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C6|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5689118|-73.66036118
19612900|H2C 1C6|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C6|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56829847|-73.66056004
19532575|H2C 1C7|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C7|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56990291|-73.66031304
19675678|H2C 1C8|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C8|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56998197|-73.66039813
19558577|H2C 1C9|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1C9|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5704735|-73.66033461
